"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Jun 30 2010","2455377.999988426","299592001","24.19","1.96e-7","6.50e-8","-2.2","-","95.81","1e-8","0","bin232.log"
"Jul 03 2010","2455380.999988426","299851201","12.02","7.96e-8","4.04e-8","-2.2","-","93.06","1e-8","0","bin233.log"
"Jul 06 2010","2455383.999988426","300110401","18.72","1.44e-7","6.03e-8","-2.2","-","90.29","1e-8","0","bin234.log"
"Jul 09 2010","2455386.999988426","300369601","11.79","7.56e-8","4.49e-8","-2.2","-","87.51","1e-8","0","bin235.log"
"Jul 12 2010","2455389.999988426","300628801","12.49","1.26e-7","5.23e-8","-2.2","-","84.73","1e-8","0","bin236.log"
"Jul 15 2010","2455392.999988426","300888001","11.14","1.11e-7","4.83e-8","-2.2","-","81.93","1e-8","0","bin237.log"
"Jul 18 2010","2455395.999988426","301147201","23.17","1.39e-7","4.98e-8","-2.2","-","79.13","1e-8","0","bin238.log"
"Jul 21 2010","2455398.999988426","301406401","22.72","1.24e-7","4.27e-8","-2.2","-","76.32","1e-8","0","bin239.log"
"Jul 24 2010","2455401.999988426","301665601","19.43","1.40e-7","4.76e-8","-2.2","-","73.50","1e-8","0","bin240.log"
"Jul 27 2010","2455404.999988426","301924801","8.19","7.74e-8","4.33e-8","-2.2","-","70.67","1e-8","0","bin241.log"
"Jul 30 2010","2455407.999988426","302184001","10.4","9.43e-8","3.92e-8","-2.2","-","67.83","1e-8","0","bin242.log"
"Aug 02 2010","2455410.999988426","302443201","9.19","6.52e-8","3.87e-8","-2.2","-","64.99","1e-8","0","bin243.log"
"Aug 05 2010","2455413.999988426","302702401","26.03","1.38e-7","4.19e-8","-2.2","-","62.14","1e-8","0","bin244.log"
"Aug 08 2010","2455416.999988426","302961601","83.02","3.29e-7","6.20e-8","-2.2","-","59.28","1e-8","0","bin245.log"
"Aug 11 2010","2455419.999988426","303220801","6.95","9.18e-8","4.78e-8","-2.2","-","56.42","1e-8","0","bin246.log"
"Aug 14 2010","2455422.999988426","303480001","14.44","1.09e-7","4.71e-8","-2.2","-","53.55","1e-8","0","bin247.log"
"Aug 17 2010","2455425.999988426","303739201","24.55","1.75e-7","5.80e-8","-2.2","-","50.67","1e-8","0","bin248.log"
"Aug 20 2010","2455428.999988426","303998401","3.92","< 1.51e-7","-","-","-","47.79","1e-8","0","bin249.log"
"Aug 23 2010","2455431.999988426","304257601","2.99","< 1.89e-7","-","-","-","44.90","1e-8","0","bin250.log"
"Aug 26 2010","2455434.999988426","304516801","12.79","1.41e-7","5.88e-8","-2.2","-","42.01","1e-8","0","bin251.log"
"Aug 29 2010","2455437.999988426","304776001","27.96","2.41e-7","7.10e-8","-2.2","-","39.11","1e-8","0","bin252.log"
"Sep 01 2010","2455440.999988426","305035201","35.83","2.49e-7","6.90e-8","-2.2","-","36.21","1e-8","0","bin253.log"
"Sep 04 2010","2455443.999988426","305294401","27.89","2.25e-7","6.90e-8","-2.2","-","33.31","1e-8","0","bin254.log"
"Sep 07 2010","2455446.999988426","305553601","69.39","3.98e-7","8.40e-8","-2.2","-","30.40","1e-8","0","bin255.log"
"Sep 10 2010","2455449.999988426","305812801","80.9","3.68e-7","7.80e-8","-2.2","-","27.48","1e-8","0","bin256.log"
"Sep 13 2010","2455452.999988426","306072001","72.34","4.03e-7","8.40e-8","-2.2","-","24.57","1e-8","0","bin257.log"
"Sep 16 2010","2455455.999988426","306331201","251.26","7.32e-7","8.60e-8","-2.2","-","21.64","1e-8","0","bin258.log"
"Sep 19 2010","2455458.999988426","306590401","322.4","7.79e-7","8.40e-8","-2.2","-","18.72","1e-8","0","bin259.log"
"Sep 22 2010","2455461.999988426","306849601","371.37","9.29e-7","9.70e-8","-2.2","-","15.78","1e-8","0","bin260.log"
"Sep 28 2010","2455467.999988426","307368001","478.62","1.44e-6","1.30e-7","-2.2","-","9.91","1e-8","0","bin262.log"
"Oct 01 2010","2455470.999988426","307627201","107.41","5.13e-7","8.70e-8","-2.2","-","6.96","1e-8","0","bin263.log"
"Oct 04 2010","2455473.999988426","307886401","173.95","7.27e-7","9.90e-8","-2.2","-","4.01","1e-8","0","bin264.log"
"Oct 07 2010","2455476.999988426","308145601","81.93","5.75e-7","1.15e-7","-2.2","-","1.07","1e-8","0","bin265.log"
"Oct 10 2010","2455479.999988426","308404801","152.74","7.95e-7","1.13e-7","-2.2","-","1.92","1e-8","0","bin266.log"
"Oct 13 2010","2455482.999988426","308664001","27.01","3.24e-7","1.05e-7","-2.2","-","4.88","1e-8","0","bin267.log"
"Oct 16 2010","2455485.999988426","308923201","100.63","4.66e-7","8.60e-8","-2.2","-","7.85","1e-8","0","bin268.log"
"Oct 19 2010","2455488.999988426","309182401","47.62","3.76e-7","9.20e-8","-2.2","-","10.83","1e-8","0","bin269.log"
"Oct 22 2010","2455491.999988426","309441601","19.36","2.19e-7","8.10e-8","-2.2","-","13.82","1e-8","0","bin270.log"
"Oct 25 2010","2455494.999988426","309700801","39.37","3.20e-7","8.70e-8","-2.2","-","16.82","1e-8","0","bin271.log"
"Oct 28 2010","2455497.999988426","309960001","53.51","2.95e-7","7.30e-8","-2.2","-","19.82","1e-8","0","bin272.log"
"Oct 31 2010","2455500.999988426","310219201","37.66","2.73e-7","7.10e-8","-2.2","-","22.83","1e-8","0","bin273.log"
"Nov 03 2010","2455503.999988426","310478401","58.87","2.91e-7","6.90e-8","-2.2","-","25.84","1e-8","0","bin274.log"
"Nov 06 2010","2455506.999988426","310737601","95.79","4.13e-7","7.60e-8","-2.2","-","28.87","1e-8","0","bin275.log"
"Nov 09 2010","2455509.999988426","310996801","106.67","3.86e-7","6.70e-8","-2.2","-","31.91","1e-8","0","bin276.log"
"Nov 12 2010","2455512.999988426","311256001","117.85","4.06e-7","6.50e-8","-2.2","-","34.95","1e-8","0","bin277.log"
"Nov 15 2010","2455515.999988426","311515201","167.11","4.76e-7","6.80e-8","-2.2","-","38.01","1e-8","0","bin278.log"
"Nov 18 2010","2455518.999988426","311774401","186.81","5.47e-7","7.50e-8","-2.2","-","41.07","1e-8","0","bin279.log"
"Nov 21 2010","2455521.999988426","312033601","96.08","3.97e-7","7.20e-8","-2.2","-","44.15","1e-8","0","bin280.log"
"Nov 24 2010","2455524.999988426","312292801","46.63","2.71e-7","6.40e-8","-2.2","-","47.23","1e-8","0","bin281.log"
"Nov 27 2010","2455527.999988426","312552001","34.4","2.76e-7","7.90e-8","-2.2","-","50.33","1e-8","0","bin282.log"
"Nov 30 2010","2455530.999988426","312811201","90.21","4.82e-7","8.40e-8","-2.2","-","53.44","1e-8","0","bin283.log"
"Dec 03 2010","2455533.999988426","313070401","46.92","3.70e-7","8.40e-8","-2.2","-","56.55","1e-8","0","bin284.log"
"Dec 06 2010","2455536.999988426","313329601","66.18","4.59e-7","9.90e-8","-2.2","-","59.68","1e-8","0","bin285.log"
"Dec 09 2010","2455539.999988426","313588801","99.51","4.90e-7","8.90e-8","-2.2","-","62.82","1e-8","0","bin286.log"
"Dec 12 2010","2455542.999988426","313848001","106.57","6.06e-7","1.03e-7","-2.2","-","65.96","1e-8","0","bin287.log"
"Dec 15 2010","2455545.999988426","314107201","78.29","4.35e-7","8.30e-8","-2.2","-","69.12","1e-8","0","bin288.log"
"Dec 18 2010","2455548.999988426","314366401","56.42","3.77e-7","9.40e-8","-2.2","-","72.28","1e-8","0","bin289.log"
"Dec 21 2010","2455551.999988426","314625601","36.47","2.96e-7","8.00e-8","-2.2","-","75.45","1e-8","0","bin290.log"
"Dec 24 2010","2455554.999988426","314884801","72.28","4.25e-7","9.20e-8","-2.2","-","78.62","1e-8","0","bin291.log"
"Dec 27 2010","2455557.999988426","315144001","142.44","5.34e-7","8.70e-8","-2.2","-","81.80","1e-8","0","bin292.log"
"Dec 30 2010","2455560.999988426","315403201","198.46","5.42e-7","7.10e-8","-2.2","-","84.99","1e-8","0","bin293.log"
"Jan 02 2011","2455563.999988426","315662401","173.22","4.78e-7","6.20e-8","-2.2","-","88.17","1e-8","0","bin294.log"
"Jan 05 2011","2455566.999988426","315921601","128.17","4.01e-7","6.40e-8","-2.2","-","91.36","1e-8","0","bin295.log"
"Jan 08 2011","2455569.999988426","316180801","112.26","3.66e-7","6.10e-8","-2.2","-","94.54","1e-8","0","bin296.log"
"Jan 11 2011","2455572.999988426","316440001","114.8","3.72e-7","6.10e-8","-2.2","-","97.73","1e-8","0","bin297.log"
"Jan 14 2011","2455575.999988426","316699201","64.49","2.89e-7","6.10e-8","-2.2","-","100.91","1e-8","0","bin298.log"
"Jan 17 2011","2455578.999988426","316958401","99.01","3.84e-7","7.10e-8","-2.2","-","104.08","1e-8","0","bin299.log"
"Jan 20 2011","2455581.999988426","317217601","70.09","3.64e-7","8.10e-8","-2.2","-","107.25","1e-8","0","bin300.log"
"Jan 23 2011","2455584.999988426","317476801","18.03","2.23e-7","7.30e-8","-2.2","-","110.40","1e-8","0","bin301.log"
"Jan 26 2011","2455587.999988426","317736001","42.38","2.66e-7","7.10e-8","-2.2","-","113.55","1e-8","0","bin302.log"
"Jan 29 2011","2455590.999988426","317995201","41.23","2.23e-7","6.40e-8","-2.2","-","116.69","1e-8","0","bin303.log"
"Feb 01 2011","2455593.999988426","318254401","36.64","2.05e-7","6.50e-8","-2.2","-","119.81","1e-8","0","bin304.log"
"Feb 04 2011","2455596.999988426","318513601","27.28","2.51e-7","7.20e-8","-2.2","-","122.92","1e-8","0","bin305.log"
"Feb 07 2011","2455599.999988426","318772801","58.57","3.29e-7","7.70e-8","-2.2","-","126.01","1e-8","0","bin306.log"
"Feb 10 2011","2455602.999988426","319032001","39.68","2.83e-7","7.40e-8","-2.2","-","129.09","1e-8","0","bin307.log"
"Feb 13 2011","2455605.999988426","319291201","40.46","3.50e-7","8.40e-8","-2.2","-","132.14","1e-8","0","bin308.log"
"Feb 16 2011","2455608.999988426","319550401","21.84","2.15e-7","6.60e-8","-2.2","-","135.17","1e-8","0","bin309.log"
"Feb 19 2011","2455611.999988426","319809601","57.66","3.43e-7","7.40e-8","-2.2","-","138.17","1e-8","0","bin310.log"
"Feb 22 2011","2455614.999988426","320068801","69.69","3.30e-7","6.70e-8","-2.2","-","141.15","1e-8","0","bin311.log"
"Feb 25 2011","2455617.999988426","320328001","80.03","2.83e-7","5.70e-8","-2.2","-","144.09","1e-8","0","bin312.log"
"Feb 28 2011","2455620.999988426","320587201","85.65","2.96e-7","5.40e-8","-2.2","-","147.00","1e-8","0","bin313.log"
"Mar 03 2011","2455623.999988426","320846401","105.6","3.74e-7","6.30e-8","-2.2","-","149.86","1e-8","0","bin314.log"
"Mar 06 2011","2455626.999988426","321105601","73.81","2.68e-7","5.40e-8","-2.2","-","152.67","1e-8","0","bin315.log"
"Mar 09 2011","2455629.999988426","321364801","27.51","2.09e-7","6.20e-8","-2.2","-","155.41","1e-8","0","bin316.log"
"Mar 12 2011","2455632.999988426","321624001","58.05","2.74e-7","6.10e-8","-2.2","-","158.07","1e-8","0","bin317.log"
"Mar 15 2011","2455635.999988426","321883201","27.98","2.22e-7","6.40e-8","-2.2","-","160.62","1e-8","0","bin318.log"
"Mar 18 2011","2455638.999988426","322142401","40.06","2.89e-7","7.60e-8","-2.2","-","163.02","1e-8","0","bin319.log"
"Mar 21 2011","2455641.999988426","322401601","33.1","2.71e-7","7.70e-8","-2.2","-","165.20","1e-8","0","bin320.log"
"Mar 24 2011","2455644.999988426","322660801","20.84","2.62e-7","8.30e-8","-2.2","-","167.06","1e-8","0","bin321.log"
"Mar 27 2011","2455647.999988426","322920001","27.17","2.12e-7","8.30e-8","-2.2","-","168.46","1e-8","0","bin322.log"
"Mar 30 2011","2455650.999988426","323179201","17.93","2.17e-7","7.10e-8","-2.2","-","169.23","1e-8","0","bin323.log"
"Apr 02 2011","2455653.999988426","323438401","77.61","4.61e-7","9.00e-8","-2.2","-","169.25","1e-8","0","bin324.log"
"Apr 05 2011","2455656.999988426","323697601","73.2","3.94e-7","8.60e-8","-2.2","-","168.52","1e-8","0","bin325.log"
"Apr 08 2011","2455659.999988426","323956801","189.58","7.13e-7","9.90e-8","-2.2","-","167.18","1e-8","0","bin326.log"
"Apr 11 2011","2455662.999988426","324216001","100.49","5.07e-7","9.00e-8","-2.2","-","165.41","1e-8","0","bin327.log"
"Apr 14 2011","2455665.999988426","324475201","23.82","9.28e-7","3.80e-7","-2.2","-","163.35","1e-8","0","bin328.log"
"Apr 17 2011","2455668.999988426","324734401","183.86","1.50e-6","2.10e-7","-2.2","-","161.10","1e-8","0","bin329.log"
"Apr 20 2011","2455671.999988426","324993601","151.17","5.88e-7","9.50e-8","-2.2","-","158.73","1e-8","0","bin330.log"
"Apr 23 2011","2455674.999988426","325252801","195.34","6.43e-7","7.80e-8","-2.2","-","156.27","1e-8","0","bin331.log"
"Apr 26 2011","2455677.999988426","325512001","267.84","6.44e-7","7.30e-8","-2.2","-","153.76","1e-8","0","bin332.log"
"Apr 29 2011","2455680.999988426","325771201","130.91","4.28e-7","6.70e-8","-2.2","-","151.20","1e-8","0","bin333.log"
"May 02 2011","2455683.999988426","326030401","104.47","3.97e-7","6.80e-8","-2.2","-","148.62","1e-8","0","bin334.log"
"May 05 2011","2455686.999988426","326289601","102.89","4.47e-7","7.70e-8","-2.2","-","146.02","1e-8","0","bin335.log"
"May 08 2011","2455689.999988426","326548801","143.41","5.20e-7","8.60e-8","-2.2","-","143.40","1e-8","0","bin336.log"
"May 11 2011","2455692.999988426","326808001","189.13","8.29e-7","1.08e-7","-2.2","-","140.78","1e-8","0","bin337.log"
"May 14 2011","2455695.999988426","327067201","162.41","7.19e-7","1.03e-7","-2.2","-","138.14","1e-8","0","bin338.log"
"May 17 2011","2455698.999988426","327326401","247.65","1.08e-6","1.27e-7","-2.2","-","135.50","1e-8","0","bin339.log"
"May 20 2011","2455701.999988426","327585601","204.35","8.33e-7","1.11e-7","-2.2","-","132.85","1e-8","0","bin340.log"
"May 23 2011","2455704.999988426","327844801","352.96","1.11e-6","1.20e-7","-2.2","-","130.20","1e-8","0","bin341.log"
"May 26 2011","2455707.999988426","328104001","241.03","9.36e-7","1.26e-7","-2.2","-","127.54","1e-8","0","bin342.log"
"May 29 2011","2455710.999988426","328363201","202.41","7.91e-7","1.08e-7","-2.2","-","124.88","1e-8","0","bin343.log"
"Jun 01 2011","2455713.999988426","328622401","168.49","7.24e-7","1.01e-7","-2.2","-","122.21","1e-8","0","bin344.log"
"Jun 04 2011","2455716.999988426","328881601","396.03","9.68e-7","1.02e-7","-2.2","-","119.54","1e-8","0","bin345.log"
"Jun 07 2011","2455719.999988426","329140801","228.82","7.42e-7","9.50e-8","-2.2","-","116.85","1e-8","0","bin346.log"
"Jun 10 2011","2455722.999988426","329400001","330.59","7.51e-7","8.20e-8","-2.2","-","114.17","1e-8","0","bin347.log"
"Jun 13 2011","2455725.999988426","329659201","261.98","7.02e-7","8.30e-8","-2.2","-","111.47","1e-8","0","bin348.log"
"Jun 16 2011","2455728.999988426","329918401","253.31","6.88e-7","7.80e-8","-2.2","-","108.77","1e-8","0","bin349.log"
"Jun 19 2011","2455731.999988426","330177601","206.66","5.25e-7","6.70e-8","-2.2","-","106.06","1e-8","0","bin350.log"
"Jun 22 2011","2455734.999988426","330436801","75","3.11e-7","6.00e-8","-2.2","-","103.33","1e-8","0","bin351.log"
"Jun 25 2011","2455737.999988426","330696001","163.22","4.91e-7","8.10e-8","-2.2","-","100.60","1e-8","0","bin352.log"
"Jun 28 2011","2455740.999988426","330955201","380.71","1.05e-6","1.07e-7","-2.2","-","97.87","1e-8","0","bin353.log"
"Jul 01 2011","2455743.999988426","331214401","153.53","6.23e-7","9.20e-8","-2.2","-","95.12","1e-8","0","bin354.log"
"Jul 04 2011","2455746.999988426","331473601","101.12","5.00e-7","9.00e-8","-2.2","-","92.36","1e-8","0","bin355.log"
"Jul 07 2011","2455749.999988426","331732801","70.25","4.83e-7","9.30e-8","-2.2","-","89.59","1e-8","0","bin356.log"
"Jul 10 2011","2455752.999988426","331992001","62.35","2.99e-7","7.10e-8","-2.2","-","86.81","1e-8","0","bin357.log"
"Jul 13 2011","2455755.999988426","332251201","33.66","2.14e-7","6.90e-8","-2.2","-","84.02","1e-8","0","bin358.log"
"Jul 16 2011","2455758.999988426","332510401","38.01","2.60e-7","7.80e-8","-2.2","-","81.23","1e-8","0","bin359.log"
"Jul 19 2011","2455761.999988426","332769601","42.75","2.61e-7","6.90e-8","-2.2","-","78.42","1e-8","0","bin360.log"
"Jul 22 2011","2455764.999988426","333028801","2.36","< 2.26e-7","-","-","-","75.61","1e-8","0","bin361.log"
"Jul 25 2011","2455767.999988426","333288001","33.64","2.53e-7","7.20e-8","-2.2","-","72.78","1e-8","0","bin362.log"
"Jul 28 2011","2455770.999988426","333547201","56.84","2.77e-7","6.50e-8","-2.2","-","69.95","1e-8","0","bin363.log"
"Jul 31 2011","2455773.999988426","333806401","49.64","2.03e-7","5.40e-8","-2.2","-","67.11","1e-8","0","bin364.log"
"Aug 03 2011","2455776.999988426","334065601","102.4","3.45e-7","6.30e-8","-2.2","-","64.27","1e-8","0","bin365.log"
"Aug 06 2011","2455779.999988426","334324801","156.3","4.35e-7","6.50e-8","-2.2","-","61.42","1e-8","0","bin366.log"
"Aug 09 2011","2455782.999988426","334584001","133.15","3.45e-7","5.80e-8","-2.2","-","58.56","1e-8","0","bin367.log"
"Aug 15 2011","2455788.999988426","335102401","121.98","3.37e-7","6.10e-8","-2.2","-","52.82","1e-8","0","bin369.log"
"Aug 18 2011","2455791.999988426","335361601","100.14","3.58e-7","6.40e-8","-2.2","-","49.94","1e-8","0","bin370.log"
"Aug 21 2011","2455794.999988426","335620801","57.34","3.85e-7","7.90e-8","-2.2","-","47.06","1e-8","0","bin371.log"
"Aug 24 2011","2455797.999988426","335880001","82.52","3.89e-7","7.80e-8","-2.2","-","44.17","1e-8","0","bin372.log"
"Aug 27 2011","2455800.999988426","336139201","23.19","2.65e-7","8.50e-8","-2.2","-","41.28","1e-8","0","bin373.log"
"Aug 30 2011","2455803.999988426","336398401","63.33","3.30e-7","7.90e-8","-2.2","-","38.38","1e-8","0","bin374.log"
"Sep 02 2011","2455806.999988426","336657601","66.65","5.31e-7","1.18e-7","-2.2","-","35.48","1e-8","0","bin375.log"
"Sep 05 2011","2455809.999988426","336916801","99.35","5.54e-7","1.02e-7","-2.2","-","32.57","1e-8","0","bin376.log"
"Sep 08 2011","2455812.999988426","337176001","155.21","4.21e-7","5.60e-8","-2.2","-","29.66","1e-8","0","bin377.log"
"Sep 11 2011","2455815.999988426","337435201","92.22","3.23e-7","6.00e-8","-2.2","-","26.75","1e-8","0","bin378.log"
"Sep 14 2011","2455818.999988426","337694401","46.56","3.00e-7","7.60e-8","-2.2","-","23.83","1e-8","0","bin379.log"
"Sep 17 2011","2455821.999988426","337953601","73.1","3.11e-7","7.20e-8","-2.2","-","20.90","1e-8","0","bin380.log"
"Sep 20 2011","2455824.999988426","338212801","62.87","3.22e-7","7.00e-8","-2.2","-","17.98","1e-8","0","bin381.log"
"Sep 23 2011","2455827.999988426","338472001","31.91","2.31e-7","6.10e-8","-2.2","-","15.04","1e-8","0","bin382.log"
"Sep 26 2011","2455830.999988426","338731201","37.41","1.99e-7","5.40e-8","-2.2","-","12.11","1e-8","0","bin383.log"
"Sep 29 2011","2455833.999988426","338990401","30.07","1.40e-7","4.47e-8","-2.2","-","9.16","1e-8","0","bin384.log"
"Oct 02 2011","2455836.999988426","339249601","30.39","1.75e-7","5.00e-8","-2.2","-","6.22","1e-8","0","bin385.log"
"Oct 05 2011","2455839.999988426","339508801","56.91","3.03e-7","7.00e-8","-2.2","-","3.27","1e-8","0","bin386.log"
"Oct 08 2011","2455842.999988426","339768001","56.01","3.40e-7","7.80e-8","-2.2","-","0.36","1e-8","0","bin387.log"
"Oct 11 2011","2455845.999988426","340027201","69.08","3.63e-7","7.20e-8","-2.2","-","2.67","1e-8","0","bin388.log"
"Oct 14 2011","2455848.999988426","340286401","24.97","2.38e-7","6.90e-8","-2.2","-","5.63","1e-8","0","bin389.log"
"Oct 17 2011","2455851.999988426","340545601","31.88","2.56e-7","7.70e-8","-2.2","-","8.61","1e-8","0","bin390.log"
