"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Sep 07 2018","2458368.9999537035","558014401","0.73","< 1.12e-7","-","-","-","148.55","1e-8","0","bin1229.log"
"Sep 10 2018","2458371.9999537035","558273601","9.53","1.90e-7","8.70e-8","-2.28","-","151.37","1e-8","0","bin1230.log"
"Sep 13 2018","2458374.9999537035","558532801","5.66","5.99e-8","3.56e-8","-2.28","-","154.16","1e-8","0","bin1231.log"
"Sep 16 2018","2458377.9999537035","558792001","8.9","5.09e-8","2.64e-8","-2.28","-","156.91","1e-8","0","bin1232.log"
"Sep 19 2018","2458380.9999537035","559051201","0.78","< 8.22e-8","-","-","-","159.62","1e-8","0","bin1233.log"
"Sep 22 2018","2458383.9999537035","559310401","3.54","< 7.63e-8","-","-","-","162.26","1e-8","0","bin1234.log"
"Sep 25 2018","2458386.9999537035","559569601","5.91","7.97e-8","4.11e-8","-2.28","-","164.80","1e-8","0","bin1235.log"
"Sep 28 2018","2458389.9999537035","559828801","8.86","5.54e-8","3.31e-8","-2.28","-","167.19","1e-8","0","bin1236.log"
"Oct 01 2018","2458392.9999537035","560088001","9.78","6.34e-8","3.27e-8","-2.28","-","169.31","1e-8","0","bin1237.log"
"Oct 04 2018","2458395.9999537035","560347201","3.66","< 1.52e-7","-","-","-","170.99","1e-8","0","bin1238.log"
"Oct 07 2018","2458398.9999537035","560606401","3.4","< 1.08e-7","-","-","-","171.94","1e-8","0","bin1239.log"
"Oct 10 2018","2458401.9999537035","560865601","18.58","1.10e-7","3.74e-8","-2.28","-","171.91","1e-8","0","bin1240.log"
"Oct 13 2018","2458404.9999537035","561124801","73.61","1.98e-7","3.70e-8","-2.28","-","170.91","1e-8","0","bin1241.log"
"Oct 16 2018","2458407.9999537035","561384001","111.62","2.11e-7","3.60e-8","-2.28","-","169.20","1e-8","0","bin1242.log"
"Oct 19 2018","2458410.9999537035","561643201","62.14","1.56e-7","3.30e-8","-2.28","-","167.07","1e-8","0","bin1243.log"
"Oct 22 2018","2458413.9999537035","561902401","334.21","5.49e-7","5.60e-8","-2.28","-","164.68","1e-8","0","bin1244.log"
"Oct 25 2018","2458416.9999537035","562161601","57.98","3.17e-7","6.90e-8","-2.28","-","162.15","1e-8","0","bin1245.log"
"Oct 28 2018","2458419.9999537035","562420801","81.39","4.83e-7","8.90e-8","-2.28","-","159.52","1e-8","0","bin1246.log"
"Oct 31 2018","2458422.9999537035","562680001","99.07","4.47e-7","7.90e-8","-2.28","-","156.82","1e-8","0","bin1247.log"
"Nov 03 2018","2458425.9999537035","562939201","24.6","4.65e-7","1.50e-7","-2.28","-","154.08","1e-8","0","bin1248.log"
"Nov 06 2018","2458428.9999537035","563198401","7.72","3.20e-7","1.89e-7","-2.28","-","151.31","1e-8","0","bin1249.log"
"Nov 09 2018","2458431.9999537035","563457601","5.58","3.65e-7","2.58e-7","-2.28","-","148.50","1e-8","0","bin1250.log"
"Nov 12 2018","2458434.9999537035","563716801","5.43","2.13e-7","1.38e-7","-2.28","-","145.68","1e-8","0","bin1251.log"
"Nov 15 2018","2458437.9999537035","563976001","13.26","2.67e-7","1.36e-7","-2.28","-","142.84","1e-8","0","bin1252.log"
"Nov 18 2018","2458440.9999537035","564235201","8.96","8.73e-8","4.07e-8","-2.28","-","139.98","1e-8","0","bin1253.log"
"Nov 21 2018","2458443.9999537035","564494401","10.88","8.71e-8","3.78e-8","-2.28","-","137.11","1e-8","0","bin1254.log"
"Nov 24 2018","2458446.9999537035","564753601","47.07","2.01e-7","5.20e-8","-2.28","-","134.22","1e-8","0","bin1255.log"
"Nov 27 2018","2458449.9999537035","565012801","5.61","5.66e-8","4.04e-8","-2.28","-","131.31","1e-8","0","bin1256.log"
"Nov 30 2018","2458452.9999537035","565272001","35.24","1.82e-7","5.10e-8","-2.28","-","128.40","1e-8","0","bin1257.log"
"Dec 03 2018","2458455.9999537035","565531201","72.94","3.48e-7","7.10e-8","-2.28","-","125.47","1e-8","0","bin1258.log"
"Dec 06 2018","2458458.9999537035","565790401","50.11","2.18e-7","5.10e-8","-2.28","-","122.52","1e-8","0","bin1259.log"
"Dec 09 2018","2458461.9999537035","566049601","41.32","2.78e-7","7.30e-8","-2.28","-","119.57","1e-8","0","bin1260.log"
"Dec 15 2018","2458467.9999537035","566568001","45.78","1.40e-7","3.70e-8","-2.28","-","113.61","1e-8","0","bin1262.log"
"Dec 18 2018","2458470.9999537035","566827201","40.1","1.47e-7","3.80e-8","-2.28","-","110.61","1e-8","0","bin1263.log"
"Dec 21 2018","2458473.9999537035","567086401","13.34","9.67e-8","4.27e-8","-2.28","-","107.61","1e-8","0","bin1264.log"
"Dec 24 2018","2458476.9999537035","567345601","11.53","1.36e-7","5.90e-8","-2.28","-","104.58","1e-8","0","bin1265.log"
"Dec 27 2018","2458479.9999537035","567604801","0.37","< 9.93e-8","-","-","-","101.55","1e-8","0","bin1266.log"
"Dec 30 2018","2458482.9999537035","567864001","3.19","< 1.11e-7","-","-","-","98.51","1e-8","0","bin1267.log"
"Jan 02 2019","2458485.9999537035","568123201","20.32","1.16e-7","4.11e-8","-2.28","-","95.45","1e-8","0","bin1268.log"
"Jan 05 2019","2458488.9999537035","568382401","3.92","< 8.56e-8","-","-","-","92.39","1e-8","0","bin1269.log"
"Jan 08 2019","2458491.9999537035","568641601","7.74","1.03e-7","4.80e-8","-2.28","-","89.32","1e-8","0","bin1270.log"
"Jan 11 2019","2458494.9999537035","568900801","0.35","< 1.36e-7","-","-","-","86.25","1e-8","0","bin1271.log"
"Jan 14 2019","2458497.9999537035","569160001","5.39","1.29e-7","7.06e-8","-2.28","-","83.17","1e-8","0","bin1272.log"
"Jan 17 2019","2458500.9999537035","569419201","14.15","1.52e-7","6.14e-8","-2.28","-","80.08","1e-8","0","bin1273.log"
"Jan 20 2019","2458503.9999537035","569678401","15.68","1.23e-7","5.44e-8","-2.28","-","77.00","1e-8","0","bin1274.log"
"Jan 23 2019","2458506.9999537035","569937601","27.04","2.00e-7","6.20e-8","-2.28","-","73.91","1e-8","0","bin1275.log"
"Jan 26 2019","2458509.9999537035","570196801","13.95","1.42e-7","6.09e-8","-2.28","-","70.82","1e-8","0","bin1276.log"
"Jan 29 2019","2458512.9999537035","570456001","1.41","< 3.30e-7","-","-","-","67.74","1e-8","0","bin1277.log"
"Feb 01 2019","2458515.9999537035","570715201","51.65","1.69e-7","4.20e-8","-2.28","-","64.65","1e-8","0","bin1278.log"
"Feb 04 2019","2458518.9999537035","570974401","24.83","1.54e-7","4.50e-8","-2.28","-","61.58","1e-8","0","bin1279.log"
"Feb 07 2019","2458521.9999537035","571233601","7.63","6.93e-8","3.75e-8","-2.28","-","58.50","1e-8","0","bin1280.log"
"Feb 10 2019","2458524.9999537035","571492801","36.47","1.77e-7","5.20e-8","-2.28","-","55.43","1e-8","0","bin1281.log"
"Feb 13 2019","2458527.9999537035","571752001","26.21","1.32e-7","4.11e-8","-2.28","-","52.37","1e-8","0","bin1282.log"
"Feb 16 2019","2458530.9999537035","572011201","47.01","1.83e-7","4.70e-8","-2.28","-","49.32","1e-8","0","bin1283.log"
"Feb 19 2019","2458533.9999537035","572270401","41.73","1.65e-7","4.80e-8","-2.28","-","46.28","1e-8","0","bin1284.log"
"Feb 22 2019","2458536.9999537035","572529601","48.62","2.31e-7","6.00e-8","-2.28","-","43.25","1e-8","0","bin1285.log"
"Feb 25 2019","2458539.9999537035","572788801","13.93","1.46e-7","5.72e-8","-2.28","-","40.22","1e-8","0","bin1286.log"
"Feb 28 2019","2458542.9999537035","573048001","4.65","5.97e-8","4.23e-8","-2.28","-","37.22","1e-8","0","bin1287.log"
"Mar 03 2019","2458545.9999537035","573307201","4.77","7.35e-8","4.67e-8","-2.28","-","34.22","1e-8","0","bin1288.log"
"Mar 06 2019","2458548.9999537035","573566401","4.67","5.06e-8","4.17e-8","-2.28","-","31.24","1e-8","0","bin1289.log"
"Mar 09 2019","2458551.9999537035","573825601","20.47","2.42e-7","9.00e-8","-2.28","-","28.28","1e-8","0","bin1290.log"
"Mar 12 2019","2458554.9999537035","574084801","84.77","4.56e-7","8.40e-8","-2.28","-","25.34","1e-8","0","bin1291.log"
"Mar 15 2019","2458557.9999537035","574344001","59.7","3.28e-7","7.40e-8","-2.28","-","22.42","1e-8","0","bin1292.log"
"Mar 18 2019","2458560.9999537035","574603201","27.14","2.11e-7","6.00e-8","-2.28","-","19.54","1e-8","0","bin1293.log"
"Mar 21 2019","2458563.9999537035","574862401","29.08","1.82e-7","5.80e-8","-2.28","-","16.69","1e-8","0","bin1294.log"
"Mar 24 2019","2458566.9999537035","575121601","17.76","1.30e-7","5.10e-8","-2.28","-","13.91","1e-8","0","bin1295.log"
"Mar 27 2019","2458569.9999537035","575380801","52.33","2.27e-7","5.50e-8","-2.28","-","11.22","1e-8","0","bin1296.log"
"Mar 30 2019","2458572.9999537035","575640001","54.78","2.59e-7","6.00e-8","-2.28","-","8.71","1e-8","0","bin1297.log"
"Apr 02 2019","2458575.9999537035","575899201","51.41","2.25e-7","5.70e-8","-2.28","-","6.56","1e-8","0","bin1298.log"
"Apr 05 2019","2458578.9999537035","576158401","17.56","1.88e-7","6.80e-8","-2.28","-","5.24","1e-8","0","bin1299.log"
"Apr 08 2019","2458581.9999537035","576417601","21.8","2.04e-7","7.70e-8","-2.28","-","5.37","1e-8","0","bin1300.log"
"Apr 11 2019","2458584.9999537035","576676801","9.04","8.08e-8","5.67e-8","-2.28","-","6.86","1e-8","0","bin1301.log"
"Apr 14 2019","2458587.9999537035","576936001","5.82","2.05e-7","1.19e-7","-2.28","-","9.06","1e-8","0","bin1302.log"
"Apr 17 2019","2458590.9999537035","577195201","1.03","< 7.31e-7","-","-","-","11.56","1e-8","0","bin1303.log"
"Apr 20 2019","2458593.9999537035","577454401","0.05","< 5.89e-7","-","-","-","14.20","1e-8","0","bin1304.log"
"Apr 23 2019","2458596.9999537035","577713601","0","< 2.72e-7","-","-","-","16.91","1e-8","0","bin1305.log"
"Apr 26 2019","2458599.9999537035","577972801","7.4","1.78e-7","1.04e-7","-2.28","-","19.66","1e-8","0","bin1306.log"
"Apr 29 2019","2458602.9999537035","578232001","20.7","1.89e-7","6.60e-8","-2.28","-","22.44","1e-8","0","bin1307.log"
"May 02 2019","2458605.9999537035","578491201","38.06","2.50e-7","6.50e-8","-2.28","-","25.23","1e-8","0","bin1308.log"
"May 05 2019","2458608.9999537035","578750401","12.26","1.07e-7","4.70e-8","-2.28","-","28.03","1e-8","0","bin1309.log"
"May 08 2019","2458611.9999537035","579009601","7.08","6.99e-8","3.85e-8","-2.28","-","30.84","1e-8","0","bin1310.log"
"May 11 2019","2458614.9999537035","579268801","24.72","1.63e-7","5.00e-8","-2.28","-","33.66","1e-8","0","bin1311.log"
"May 14 2019","2458617.9999537035","579528001","33.33","1.74e-7","5.00e-8","-2.28","-","36.48","1e-8","0","bin1312.log"
"May 17 2019","2458620.9999537035","579787201","17.77","1.31e-7","4.38e-8","-2.28","-","39.31","1e-8","0","bin1313.log"
"May 20 2019","2458623.9999537035","580046401","39.63","2.07e-7","5.20e-8","-2.28","-","42.14","1e-8","0","bin1314.log"
"May 23 2019","2458626.9999537035","580305601","20.77","1.08e-7","4.47e-8","-2.28","-","44.97","1e-8","0","bin1315.log"
"May 26 2019","2458629.9999537035","580564801","61.76","1.92e-7","4.20e-8","-2.28","-","47.81","1e-8","0","bin1316.log"
"May 29 2019","2458632.9999537035","580824001","44.85","2.35e-7","5.30e-8","-2.28","-","50.66","1e-8","0","bin1317.log"
"Jun 01 2019","2458635.9999537035","581083201","21.71","1.23e-7","4.20e-8","-2.28","-","53.51","1e-8","0","bin1318.log"
"Jun 04 2019","2458638.9999537035","581342401","15.71","1.29e-7","5.27e-8","-2.28","-","56.37","1e-8","0","bin1319.log"
"Jun 07 2019","2458641.9999537035","581601601","47.5","2.00e-7","5.30e-8","-2.28","-","59.23","1e-8","0","bin1320.log"
"Jun 10 2019","2458644.9999537035","581860801","43.15","2.13e-7","5.70e-8","-2.28","-","62.10","1e-8","0","bin1321.log"
"Jun 13 2019","2458647.9999537035","582120001","14.33","1.28e-7","5.04e-8","-2.28","-","64.97","1e-8","0","bin1322.log"
"Jun 16 2019","2458650.9999537035","582379201","18.75","1.15e-7","4.76e-8","-2.28","-","67.85","1e-8","0","bin1323.log"
"Jun 19 2019","2458653.9999537035","582638401","8.5","9.66e-8","4.58e-8","-2.28","-","70.74","1e-8","0","bin1324.log"
"Jun 22 2019","2458656.9999537035","582897601","19.63","1.54e-7","5.10e-8","-2.28","-","73.64","1e-8","0","bin1325.log"
"Jun 25 2019","2458659.9999537035","583156801","36.8","2.28e-7","6.70e-8","-2.28","-","76.54","1e-8","0","bin1326.log"
"Jun 28 2019","2458662.9999537035","583416001","39","1.50e-7","4.30e-8","-2.28","-","79.44","1e-8","0","bin1327.log"
"Jul 01 2019","2458665.9999537035","583675201","34","1.45e-7","4.10e-8","-2.28","-","82.36","1e-8","0","bin1328.log"
"Jul 04 2019","2458668.9999537035","583934401","28.19","1.30e-7","3.98e-8","-2.28","-","85.27","1e-8","0","bin1329.log"
"Jul 07 2019","2458671.9999537035","584193601","29.69","1.19e-7","3.61e-8","-2.28","-","88.19","1e-8","0","bin1330.log"
"Jul 10 2019","2458674.9999537035","584452801","65.83","2.07e-7","4.60e-8","-2.28","-","91.12","1e-8","0","bin1331.log"
"Jul 13 2019","2458677.9999537035","584712001","60.19","1.96e-7","4.40e-8","-2.28","-","94.05","1e-8","0","bin1332.log"
"Jul 16 2019","2458680.9999537035","584971201","74.46","2.53e-7","4.80e-8","-2.28","-","96.98","1e-8","0","bin1333.log"
"Jul 19 2019","2458683.9999537035","585230401","29.47","1.63e-7","4.90e-8","-2.28","-","99.91","1e-8","0","bin1334.log"
"Jul 22 2019","2458686.9999537035","585489601","29.43","1.82e-7","5.50e-8","-2.28","-","102.84","1e-8","0","bin1335.log"
"Jul 25 2019","2458689.9999537035","585748801","1.3","< 8.78e-8","-","-","-","105.78","1e-8","0","bin1336.log"
"Jul 28 2019","2458692.9999537035","586008001","7.23","4.88e-8","2.82e-8","-2.28","-","108.71","1e-8","0","bin1337.log"
"Jul 31 2019","2458695.9999537035","586267201","0","< 9.22e-8","-","-","-","111.64","1e-8","0","bin1338.log"
"Aug 03 2019","2458698.9999537035","586526401","6.21","1.13e-7","6.34e-8","-2.28","-","114.57","1e-8","0","bin1339.log"
"Aug 06 2019","2458701.9999537035","586785601","14.28","1.02e-7","4.19e-8","-2.28","-","117.50","1e-8","0","bin1340.log"
"Aug 09 2019","2458704.9999537035","587044801","21.59","1.24e-7","4.45e-8","-2.28","-","120.42","1e-8","0","bin1341.log"
"Aug 12 2019","2458707.9999537035","587304001","7.42","7.84e-8","3.94e-8","-2.28","-","123.34","1e-8","0","bin1342.log"
"Aug 15 2019","2458710.9999537035","587563201","1.82","< 1.14e-7","-","-","-","126.25","1e-8","0","bin1343.log"
"Aug 18 2019","2458713.9999537035","587822401","0","< 8.37e-8","-","-","-","129.16","1e-8","0","bin1344.log"
"Aug 21 2019","2458716.9999537035","588081601","4.84","7.12e-8","4.13e-8","-2.28","-","132.06","1e-8","0","bin1345.log"
"Aug 24 2019","2458719.9999537035","588340801","3.64","< 1.29e-7","-","-","-","134.96","1e-8","0","bin1346.log"
"Aug 27 2019","2458722.9999537035","588600001","4.05","7.43e-8","4.52e-8","-2.28","-","137.85","1e-8","0","bin1347.log"
"Aug 30 2019","2458725.9999537035","588859201","12.51","2.23e-7","1.07e-7","-2.28","-","140.72","1e-8","0","bin1348.log"
"Sep 02 2019","2458728.9999537035","589118401","3.44","< 2.20e-7","-","-","-","143.58","1e-8","0","bin1349.log"
"Sep 05 2019","2458731.9999537035","589377601","0.83","< 1.75e-7","-","-","-","146.43","1e-8","0","bin1350.log"
"Sep 08 2019","2458734.9999537035","589636801","2.37","< 2.41e-7","-","-","-","149.26","1e-8","0","bin1351.log"
"Sep 11 2019","2458737.9999537035","589896001","0.04","< 1.18e-7","-","-","-","152.07","1e-8","0","bin1352.log"
"Sep 14 2019","2458740.9999537035","590155201","0","< 7.91e-8","-","-","-","154.86","1e-8","0","bin1353.log"
"Sep 17 2019","2458743.9999537035","590414401","18.8","1.78e-7","6.00e-8","-2.28","-","157.60","1e-8","0","bin1354.log"
"Sep 20 2019","2458746.9999537035","590673601","2.57","< 1.74e-7","-","-","-","160.29","1e-8","0","bin1355.log"
"Sep 23 2019","2458749.9999537035","590932801","0.7","< 1.39e-7","-","-","-","162.91","1e-8","0","bin1356.log"
"Sep 26 2019","2458752.9999537035","591192001","0","< 1.54e-6","-","-","-","165.42","1e-8","0","bin1357.log"
"Sep 29 2019","2458755.9999537035","591451201","0","< 8.79e-7","-","-","-","167.75","1e-8","0","bin1358.log"
"Oct 02 2019","2458758.9999537035","591710401","14.63","2.38e-7","9.80e-8","-2.28","-","169.79","1e-8","0","bin1359.log"
"Oct 05 2019","2458761.9999537035","591969601","0.17","< 1.25e-7","-","-","-","171.31","1e-8","0","bin1360.log"
"Oct 08 2019","2458764.9999537035","592228801","5.37","7.69e-8","5.02e-8","-2.28","-","172.03","1e-8","0","bin1361.log"
"Oct 11 2019","2458767.9999537035","592488001","7.46","5.84e-8","3.88e-8","-2.28","-","171.74","1e-8","0","bin1362.log"
"Oct 14 2019","2458770.9999537035","592747201","13.4","1.41e-7","5.57e-8","-2.28","-","170.53","1e-8","0","bin1363.log"
"Oct 17 2019","2458773.9999537035","593006401","11.28","8.39e-8","3.87e-8","-2.28","-","168.70","1e-8","0","bin1364.log"
"Oct 20 2019","2458776.9999537035","593265601","14","9.41e-8","3.96e-8","-2.28","-","166.49","1e-8","0","bin1365.log"
"Oct 23 2019","2458779.9999537035","593524801","8.73","6.15e-8","3.17e-8","-2.28","-","164.06","1e-8","0","bin1366.log"
"Oct 26 2019","2458782.9999537035","593784001","0.65","< 7.50e-8","-","-","-","161.49","1e-8","0","bin1367.log"
"Oct 29 2019","2458785.9999537035","594043201","0.5","< 1.02e-7","-","-","-","158.84","1e-8","0","bin1368.log"
"Nov 01 2019","2458788.9999537035","594302401","0","< 9.75e-8","-","-","-","156.13","1e-8","0","bin1369.log"
"Nov 04 2019","2458791.9999537035","594561601","4.32","6.37e-8","4.71e-8","-2.28","-","153.38","1e-8","0","bin1370.log"
"Nov 07 2019","2458794.9999537035","594820801","2.5","< 2.27e-7","-","-","-","150.60","1e-8","0","bin1371.log"
"Nov 10 2019","2458797.9999537035","595080001","0","< 1.98e-7","-","-","-","147.79","1e-8","0","bin1372.log"
"Nov 13 2019","2458800.9999537035","595339201","1.07","< 3.98e-7","-","-","-","144.96","1e-8","0","bin1373.log"
"Nov 16 2019","2458803.9999537035","595598401","0","< 2.22e-7","-","-","-","142.12","1e-8","0","bin1374.log"
"Nov 19 2019","2458806.9999537035","595857601","3.74","< 4.78e-7","-","-","-","139.26","1e-8","0","bin1375.log"
"Nov 22 2019","2458809.9999537035","596116801","0","< 7.54e-8","-","-","-","136.38","1e-8","0","bin1376.log"
"Nov 25 2019","2458812.9999537035","596376001","0","< 8.76e-8","-","-","-","133.49","1e-8","0","bin1377.log"
"Nov 28 2019","2458815.9999537035","596635201","3.58","< 1.33e-7","-","-","-","130.58","1e-8","0","bin1378.log"
"Dec 01 2019","2458818.9999537035","596894401","14.71","1.55e-7","5.76e-8","-2.28","-","127.66","1e-8","0","bin1379.log"
"Dec 04 2019","2458821.9999537035","597153601","5.7","6.81e-8","4.22e-8","-2.28","-","124.73","1e-8","0","bin1380.log"
"Dec 07 2019","2458824.9999537035","597412801","14.59","1.13e-7","4.52e-8","-2.28","-","121.78","1e-8","0","bin1381.log"
"Dec 10 2019","2458827.9999537035","597672001","16.22","8.56e-8","4.02e-8","-2.28","-","118.82","1e-8","0","bin1382.log"
"Dec 13 2019","2458830.9999537035","597931201","36.78","1.31e-7","4.04e-8","-2.28","-","115.84","1e-8","0","bin1383.log"
"Dec 16 2019","2458833.9999537035","598190401","64.14","2.76e-7","5.90e-8","-2.28","-","112.86","1e-8","0","bin1384.log"
"Dec 19 2019","2458836.9999537035","598449601","7.12","6.23e-8","3.12e-8","-2.28","-","109.86","1e-8","0","bin1385.log"
"Dec 22 2019","2458839.9999537035","598708801","1.58","< 9.08e-8","-","-","-","106.84","1e-8","0","bin1386.log"
"Dec 25 2019","2458842.9999537035","598968001","1.46","< 8.01e-8","-","-","-","103.82","1e-8","0","bin1387.log"
"Dec 28 2019","2458845.9999537035","599227201","17.46","1.15e-7","4.11e-8","-2.28","-","100.78","1e-8","0","bin1388.log"
"Dec 31 2019","2458848.9999537035","599486401","2.72","< 8.59e-8","-","-","-","97.74","1e-8","0","bin1389.log"
"Jan 03 2020","2458851.9999537035","599745601","13.74","1.06e-7","4.04e-8","-2.28","-","94.68","1e-8","0","bin1390.log"
"Jan 06 2020","2458854.9999537035","600004801","0.01","< 6.92e-8","-","-","-","91.62","1e-8","0","bin1391.log"
"Jan 09 2020","2458857.9999537035","600264001","0","< 8.30e-8","-","-","-","88.55","1e-8","0","bin1392.log"
"Jan 12 2020","2458860.9999537035","600523201","0.01","< 9.62e-8","-","-","-","85.47","1e-8","0","bin1393.log"
"Jan 15 2020","2458863.9999537035","600782401","1.13","< 1.23e-7","-","-","-","82.39","1e-8","0","bin1394.log"
"Jan 18 2020","2458866.9999537035","601041601","0","< 5.25e-8","-","-","-","79.31","1e-8","0","bin1395.log"
"Jan 21 2020","2458869.9999537035","601300801","0.01","< 1.01e-7","-","-","-","76.22","1e-8","0","bin1396.log"
"Jan 24 2020","2458872.9999537035","601560001","0.88","< 1.17e-7","-","-","-","73.13","1e-8","0","bin1397.log"
"Jan 27 2020","2458875.9999537035","601819201","0","< 5.36e-8","-","-","-","70.04","1e-8","0","bin1398.log"
"Jan 30 2020","2458878.9999537035","602078401","0","< 1.06e-7","-","-","-","66.96","1e-8","0","bin1399.log"
"Feb 02 2020","2458881.9999537035","602337601","0.11","< 8.10e-8","-","-","-","63.88","1e-8","0","bin1400.log"
